student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
6285,18,Female,5.0,4.9,6.0,100.0,Casual,4.0,6.5,265.23,9.14,Low,57
6286,18,Female,0.1,1.7,8.7,76.2,RPG,1.5,5.2,336.26,1.95,Medium,65
6287,22,Male,6.8,4.7,4.5,84.8,RPG,2.4,12.5,239.95,17.68,Low,43
6288,16,Male,5.8,5.6,7.1,96.2,Casual,2.7,11.5,243.31,16.12,Low,68
6289,24,Other,4.3,1.6,5.7,60.8,Casual,3.8,5.7,259.05,11.09,Medium,38
6290,21,Female,5.8,5.6,4.4,86.4,RPG,4.4,11.4,248.69,14.91,Low,52
6291,19,Male,0.8,9.6,5.1,71.5,FPS,4.0,4.6,318.53,4.31,High,100
6292,18,Male,4.2,9.8,7.1,71.2,Casual,2.9,8.9,266.27,15.29,Medium,94
6293,18,Male,2.3,5.8,4.1,69.0,FPS,1.7,8.0,300.61,12.30,Medium,63
6294,17,Male,7.8,5.6,7.0,92.9,RPG,2.6,12.1,240.67,17.80,Low,42
6295,17,Female,6.9,3.6,8.8,74.9,FPS,0.2,10.1,229.61,11.82,Low,38
6296,20,Female,5.9,10.0,8.0,62.7,Casual,1.2,9.5,238.57,13.81,Low,86
6297,24,Male,7.5,3.5,5.7,63.9,FPS,1.8,11.9,239.84,17.38,Low,35
6298,17,Female,2.8,5.1,4.7,65.9,Casual,1.6,8.5,289.45,5.88,Medium,68
6299,17,Male,7.2,1.0,6.3,96.0,FPS,0.5,12.7,236.73,17.39,Low,22
6300,21,Male,2.6,4.1,6.0,77.1,FPS,0.3,6.5,295.77,5.06,Medium,80
6301,17,Male,5.9,1.6,8.9,96.6,Casual,2.1,7.9,234.42,13.50,Low,55
6302,19,Male,5.9,7.7,9.0,92.7,RPG,0.4,8.6,253.73,14.33,Low,97
6303,21,Female,0.2,6.1,6.1,93.5,RPG,1.4,3.0,320.00,2.76,Medium,81
6304,20,Male,2.9,6.2,4.7,71.5,Casual,2.4,5.3,289.94,8.98,Medium,72
6305,16,Male,0.2,3.6,8.6,70.9,RPG,1.1,4.9,308.53,3.62,Medium,74
6306,21,Female,8.0,8.3,8.0,82.4,RPG,0.4,13.2,225.05,20.13,Low,73
6307,16,Female,1.0,1.0,6.6,76.7,FPS,2.2,3.6,303.40,5.84,Medium,69
6308,18,Female,4.3,4.0,5.8,80.4,RPG,2.2,9.6,278.36,10.41,Medium,55
6309,20,Female,6.3,6.9,6.2,62.1,FPS,4.6,11.0,243.29,14.69,Low,56
6310,20,Male,1.6,9.2,8.5,98.9,RPG,0.6,4.8,294.68,4.11,Medium,100
6311,21,Female,3.9,3.1,4.9,62.3,Casual,3.1,8.4,263.53,8.51,Medium,45
6312,23,Female,4.9,5.9,8.0,67.2,RPG,1.6,9.7,270.41,11.55,Medium,75
6313,20,Female,1.3,5.8,4.1,87.1,Casual,0.6,5.1,314.45,6.13,Medium,80
6314,16,Female,6.2,8.9,8.6,66.2,Casual,2.0,9.5,264.47,15.52,Low,86
6315,20,Male,2.4,1.5,6.5,64.3,Casual,2.1,3.9,288.10,2.15,Medium,38
6316,18,Female,1.7,4.8,5.1,66.1,RPG,1.8,2.7,289.59,7.32,Medium,72
6317,19,Male,4.5,2.6,4.0,62.5,RPG,3.8,10.2,265.10,13.48,Medium,28
6318,23,Male,3.3,1.2,6.8,70.1,FPS,4.2,5.6,273.66,8.19,Medium,42
6319,22,Male,7.4,2.3,5.2,70.8,FPS,0.7,11.7,225.39,14.11,Low,26
6320,20,Female,7.0,9.8,7.2,79.9,FPS,0.8,12.8,240.26,14.57,Low,72
6321,17,Male,3.9,2.9,5.4,77.6,Casual,2.1,9.0,284.48,13.29,Medium,50
6322,21,Female,2.9,9.4,4.4,79.0,FPS,1.6,4.5,289.69,8.55,High,90
6323,21,Male,2.6,2.9,6.5,84.6,Casual,4.1,7.6,289.93,9.96,Medium,64
6324,21,Female,2.1,9.4,6.8,69.2,RPG,5.0,6.8,302.53,6.33,Medium,95
6325,24,Male,4.4,6.9,6.3,65.4,RPG,0.9,7.0,265.41,12.66,Medium,73
6326,23,Female,6.4,2.0,6.3,95.2,RPG,3.8,10.9,257.22,12.37,Low,35
6327,23,Female,2.5,6.2,7.0,85.4,FPS,3.0,7.6,320.11,5.08,Medium,79
6328,16,Male,1.5,3.9,6.6,62.4,Casual,3.2,4.0,295.46,6.29,Medium,63
6329,20,Male,3.8,4.5,4.7,98.4,Casual,1.3,9.2,286.49,8.44,Medium,57
6330,22,Female,0.6,5.0,5.0,87.7,RPG,0.5,1.9,325.51,1.72,Medium,86
6331,21,Female,5.6,4.8,4.7,66.1,Casual,2.7,9.3,257.95,9.49,Low,43
6332,20,Female,4.2,7.0,7.5,98.8,FPS,3.1,6.3,283.06,3.70,Medium,74
6333,23,Male,4.0,7.9,6.6,74.6,FPS,4.8,8.6,275.91,8.22,Medium,79
6334,18,Female,2.4,4.0,6.2,99.4,RPG,3.4,4.3,297.69,4.98,Medium,79
6335,21,Male,7.2,9.3,8.0,64.1,Casual,2.2,10.0,233.94,13.99,Low,90
6336,20,Female,0.7,9.5,5.6,66.4,FPS,5.0,2.4,312.76,3.50,High,100
6337,23,Female,7.0,1.4,6.8,86.3,RPG,1.9,12.0,242.84,18.47,Low,24
6338,19,Male,3.0,1.1,4.4,60.9,FPS,0.8,4.7,288.09,8.07,Medium,33
6339,23,Female,7.0,4.8,7.7,60.8,Casual,3.1,11.7,225.05,14.08,Low,34
6340,17,Female,5.8,6.3,7.5,91.7,Casual,1.3,10.4,255.13,14.98,Low,54
6341,24,Female,0.8,3.5,8.0,66.7,FPS,4.6,2.5,307.58,0.06,Medium,70
6342,24,Male,6.7,3.3,8.4,96.8,Casual,2.1,10.5,234.64,18.94,Low,53
6343,21,Male,5.5,7.1,7.8,77.0,FPS,0.8,8.9,264.18,12.76,Low,85
6344,19,Female,0.3,6.4,8.2,95.0,RPG,0.7,4.2,307.54,0.79,Medium,96
6345,19,Male,1.1,2.5,5.7,76.7,FPS,3.3,6.8,304.45,5.09,Medium,68
6346,21,Male,5.1,9.0,5.7,81.2,FPS,1.8,6.5,248.26,11.22,High,97
6347,20,Other,5.3,7.1,8.7,72.7,FPS,1.8,10.4,252.38,14.57,Low,80
6348,21,Male,6.0,4.3,8.6,86.3,FPS,3.1,11.3,272.29,10.82,Low,56
6349,22,Other,5.8,7.2,6.7,72.7,Casual,1.1,7.4,243.23,10.94,Low,73
6350,22,Male,5.3,2.0,5.8,68.9,RPG,0.7,9.6,255.13,13.66,Low,32
6351,24,Male,6.1,5.2,8.3,63.2,FPS,3.3,10.6,260.36,16.07,Low,51
6352,23,Female,4.6,2.5,5.6,62.3,RPG,0.0,8.3,269.19,17.61,Medium,51
6353,21,Female,2.1,1.4,4.8,72.2,RPG,4.5,5.6,293.53,8.69,Medium,50
6354,21,Female,7.3,4.0,7.2,89.5,Casual,0.9,9.9,225.47,14.52,Low,42
6355,20,Female,0.2,2.4,4.2,68.2,RPG,2.2,4.6,324.94,6.07,Medium,52
6356,16,Female,2.9,6.7,5.9,72.0,Casual,1.1,5.4,281.60,8.23,Medium,78
6357,24,Male,5.8,7.1,8.0,96.2,FPS,1.1,9.1,271.79,16.04,Low,91
6358,24,Male,3.4,2.3,5.5,85.6,FPS,4.2,8.7,276.13,10.42,Medium,42
6359,24,Male,0.2,1.2,8.7,96.8,RPG,2.9,1.7,334.50,4.00,Medium,80
6360,23,Female,0.5,8.1,8.8,96.5,RPG,1.6,4.2,322.42,5.05,Medium,100
6361,18,Male,5.2,1.0,8.1,62.5,RPG,1.3,8.6,266.41,13.20,Low,31
6362,16,Male,7.7,4.1,8.9,98.2,RPG,1.1,10.6,225.78,16.01,Low,46
6363,23,Male,4.4,5.5,6.7,62.1,RPG,2.8,8.4,262.49,9.93,Medium,65
6364,22,Male,4.1,8.4,6.9,97.0,Casual,3.7,5.1,268.80,6.74,Medium,92
6365,20,Male,2.6,8.6,8.2,81.9,Casual,1.3,6.0,299.85,6.68,Medium,92
6366,22,Female,2.1,7.5,6.5,81.3,RPG,1.7,5.5,300.64,8.03,Medium,90
6367,19,Male,0.2,3.2,6.0,88.5,RPG,3.6,3.8,299.30,3.29,Medium,75
6368,24,Female,2.2,7.5,7.1,95.2,RPG,3.7,4.2,280.95,3.84,Medium,84
6369,17,Female,3.6,3.2,7.3,84.7,FPS,1.0,5.6,275.57,10.14,Medium,61
6370,24,Male,1.6,2.9,7.8,77.0,Casual,1.9,5.8,306.40,2.93,Medium,69
6371,24,Female,0.7,5.9,7.3,64.5,FPS,4.4,2.2,309.31,2.79,Medium,96
6372,20,Male,5.7,7.1,7.7,91.6,RPG,3.7,8.3,246.09,15.53,Low,82
6373,16,Female,7.2,1.5,7.4,65.1,FPS,0.8,12.3,224.24,14.54,Low,17
6374,22,Other,7.5,1.5,6.4,89.1,Casual,1.9,9.0,239.25,16.08,Low,25
6375,19,Female,4.9,8.1,4.7,81.1,FPS,4.9,8.3,261.72,10.15,High,65
6376,24,Female,0.4,8.7,7.9,75.4,Casual,2.6,4.8,331.76,6.27,Medium,100
6377,21,Male,5.9,6.4,4.2,84.5,FPS,3.6,7.6,235.84,17.21,Low,62
6378,18,Male,0.9,4.9,9.0,90.9,Casual,0.5,3.4,316.35,4.15,Medium,90
6379,21,Female,5.4,8.6,8.1,97.7,Casual,4.2,9.2,261.16,14.37,Low,91
6380,21,Male,6.2,7.6,7.4,70.6,Casual,3.0,8.9,253.71,16.51,Low,73
6381,20,Male,5.8,6.2,8.8,97.9,RPG,0.9,7.4,258.55,13.92,Low,73
6382,17,Male,7.6,3.9,7.1,98.4,FPS,1.9,9.8,223.49,14.67,Low,30
6383,17,Female,5.9,2.8,4.3,92.6,Casual,0.4,7.5,247.27,11.71,Low,33
6384,22,Male,5.6,4.8,6.8,95.3,Casual,3.9,11.5,255.06,13.16,Low,57
6385,17,Female,2.1,3.6,5.4,87.7,FPS,3.7,4.3,284.89,1.80,Medium,66
6386,21,Male,7.4,4.1,5.9,61.6,RPG,2.5,11.1,241.52,18.58,Low,29
6387,20,Male,1.4,5.6,6.3,83.0,FPS,2.3,4.6,277.97,1.95,Medium,87
6388,19,Female,7.2,2.5,7.9,89.9,RPG,2.3,11.1,221.50,18.06,Low,32
6389,22,Male,2.5,8.3,6.5,97.7,FPS,0.2,6.0,273.22,5.29,Medium,92
6390,23,Female,1.0,2.3,6.4,82.8,RPG,1.8,5.7,318.52,3.96,Medium,64
6391,19,Male,6.6,5.3,5.5,91.8,RPG,0.6,12.0,242.84,17.02,Low,46
6392,16,Male,0.0,7.7,6.7,88.2,FPS,0.9,2.5,314.43,4.31,Medium,100
6393,16,Male,6.7,5.4,5.2,71.2,Casual,4.8,8.6,241.04,16.02,Low,37
6394,16,Female,2.1,4.3,5.3,66.2,Casual,1.3,8.0,297.44,6.92,Medium,65
6395,16,Female,7.1,5.3,7.8,90.0,RPG,2.4,12.4,222.64,16.76,Low,53
6396,20,Female,5.5,8.6,5.7,69.4,Casual,4.4,8.4,255.10,10.12,High,82
6397,19,Male,5.3,9.9,4.3,69.8,Casual,2.1,10.8,269.93,14.67,High,81
6398,24,Female,2.9,6.7,5.7,85.8,RPG,2.6,7.3,300.61,7.85,Medium,75
6399,18,Female,0.5,8.1,7.2,91.6,FPS,0.8,3.7,322.77,0.69,Medium,100
6400,22,Female,6.6,1.1,8.1,83.3,RPG,1.4,12.0,242.90,17.52,Low,22
6401,23,Female,1.4,8.9,8.8,95.4,Casual,2.5,5.8,312.81,7.77,Medium,100
6402,21,Female,3.0,9.6,7.7,68.5,RPG,1.8,8.1,291.30,8.17,Medium,100
6403,16,Male,4.8,6.2,6.1,70.1,RPG,0.2,7.9,251.16,10.02,Medium,67
6404,23,Female,3.9,7.8,5.5,85.5,Casual,2.0,8.9,264.54,9.06,High,81
6405,18,Male,1.6,5.6,4.7,93.2,FPS,4.1,4.4,307.27,5.40,Medium,80
6406,23,Female,1.1,3.6,7.1,81.6,FPS,0.6,5.8,299.87,2.20,Medium,87
6407,19,Male,1.0,8.7,6.6,60.4,Casual,0.1,4.2,297.87,3.72,Medium,100
6408,23,Male,6.9,6.4,7.4,87.1,FPS,0.6,9.9,250.09,14.50,Low,52
6409,16,Male,0.3,6.2,5.2,92.5,FPS,3.4,5.2,317.63,4.00,Medium,85
6410,18,Male,7.8,6.9,5.6,71.1,Casual,4.0,9.5,225.51,17.62,Low,35
6411,21,Male,1.6,8.7,5.5,62.2,RPG,0.2,7.2,288.89,3.75,High,88
6412,24,Female,0.9,7.6,8.0,80.7,RPG,4.4,4.4,304.95,4.87,Medium,100
6413,17,Female,4.6,2.9,4.9,61.7,RPG,3.1,8.8,261.13,12.25,Medium,29
6414,16,Female,0.6,5.2,7.0,76.6,FPS,2.6,3.7,303.27,2.41,Medium,78
6415,18,Female,4.8,9.8,4.3,60.7,RPG,1.3,9.1,250.01,10.89,High,67
6416,19,Male,6.8,6.0,6.8,69.0,RPG,1.9,11.4,255.76,15.05,Low,49
6417,20,Female,0.4,9.4,4.3,75.6,FPS,4.7,5.7,329.53,3.09,High,93
6418,18,Male,6.4,8.3,4.9,64.5,Casual,4.6,11.7,242.15,13.57,High,74
6419,17,Female,3.2,7.0,4.6,64.6,FPS,3.1,6.0,268.80,6.35,Medium,71
6420,17,Male,1.3,4.1,5.7,93.1,FPS,2.9,5.4,287.39,5.01,Medium,71
6421,22,Male,1.4,3.7,5.7,61.7,FPS,1.1,6.3,298.56,4.13,Medium,70
6422,24,Male,7.4,6.8,8.1,87.6,RPG,4.8,12.2,209.26,18.87,Low,59
6423,17,Male,0.9,4.9,5.1,92.6,Casual,3.8,6.3,304.91,4.22,Medium,70
6424,22,Male,6.9,8.2,4.4,65.2,RPG,1.9,12.1,216.63,15.49,High,69
6425,22,Male,4.4,7.8,7.0,67.8,FPS,4.1,8.9,266.86,11.66,Medium,86
6426,22,Female,0.3,3.8,7.4,85.7,FPS,1.1,5.1,318.24,2.18,Medium,77
6427,18,Female,3.7,7.3,5.5,72.6,RPG,1.1,8.8,273.49,8.40,High,65
6428,22,Male,6.5,5.5,7.0,79.1,FPS,4.0,11.7,263.24,15.00,Low,56
6429,16,Male,5.8,3.9,7.9,93.4,FPS,2.8,8.6,248.22,8.92,Low,63
6430,16,Female,3.9,4.7,5.7,65.5,Casual,2.8,8.8,290.38,6.33,Medium,50
6431,20,Male,6.9,9.1,6.6,84.8,Casual,2.9,12.6,240.40,14.79,Low,81
6432,17,Female,1.0,4.2,4.7,97.7,Casual,0.6,3.1,328.61,0.61,Medium,72
6433,24,Male,7.3,3.6,4.1,62.3,Casual,1.8,8.5,215.08,16.48,Low,8
6434,22,Female,6.8,4.2,8.9,62.4,FPS,2.9,8.1,227.94,16.74,Low,55
6435,19,Female,5.7,2.9,5.5,82.2,Casual,1.2,7.8,249.09,13.03,Low,37
6436,19,Female,6.5,5.9,5.4,98.4,RPG,2.5,12.1,257.55,12.09,Low,53
6437,17,Female,4.4,2.3,8.9,68.8,FPS,2.8,6.0,265.41,6.70,Medium,54
6438,20,Male,5.4,8.4,7.6,73.2,RPG,4.7,10.1,248.40,13.87,Low,85
6439,19,Male,4.5,3.0,6.9,64.0,FPS,1.2,9.8,272.31,11.29,Medium,44
6440,16,Female,2.8,6.4,7.5,74.5,FPS,2.2,8.2,294.98,4.66,Medium,84
6441,23,Female,4.6,2.1,7.6,61.8,FPS,4.9,7.6,257.73,8.93,Medium,36
6442,18,Male,2.1,9.8,7.8,75.6,Casual,0.9,5.5,288.39,3.71,Medium,100
6443,21,Female,3.5,5.1,4.3,82.2,Casual,3.9,6.1,294.71,11.26,Medium,66
6444,19,Male,2.3,8.4,6.1,99.0,RPG,0.9,4.0,305.49,6.78,Medium,100
6445,24,Male,1.0,7.9,5.5,92.7,FPS,4.3,3.0,323.40,2.42,High,94
6446,22,Female,2.6,7.4,4.4,92.9,FPS,2.4,4.2,298.57,6.43,High,81
6447,24,Male,6.8,8.5,6.1,69.1,RPG,4.9,9.9,229.62,15.45,Low,87
6448,18,Female,3.1,1.9,7.1,63.5,RPG,0.9,4.9,283.07,7.18,Medium,44
6449,16,Male,6.0,7.1,4.9,84.1,Casual,3.4,9.0,237.63,17.12,High,55
6450,20,Male,1.4,3.4,5.5,80.9,FPS,3.5,6.7,312.96,8.25,Medium,70
6451,18,Female,3.4,8.1,7.2,80.7,RPG,3.6,7.7,273.77,11.98,Medium,93
6452,21,Female,0.9,9.6,6.9,64.4,Casual,0.5,5.2,291.84,4.66,Medium,90
6453,23,Male,1.1,9.1,8.3,79.8,FPS,1.4,6.2,307.82,4.07,Medium,100
6454,19,Male,4.9,2.0,8.0,66.0,RPG,1.7,6.2,271.97,8.00,Medium,36
6455,20,Male,4.9,4.3,8.8,76.9,FPS,1.6,9.8,247.91,10.21,Medium,56
6456,20,Male,1.7,4.3,7.0,62.5,FPS,3.4,3.7,298.23,6.44,Medium,71
6457,19,Female,3.8,2.1,7.5,94.3,Casual,0.3,6.5,268.85,6.42,Medium,50
6458,19,Female,6.9,1.9,8.3,60.5,RPG,3.7,9.5,246.99,14.73,Low,17
6459,19,Male,1.4,4.5,8.2,97.6,RPG,2.6,2.9,282.85,0.77,Medium,91
6460,19,Male,0.2,9.9,7.6,94.5,FPS,0.9,2.0,329.55,1.04,Medium,100
6461,19,Female,5.2,6.1,6.5,90.1,Casual,1.1,11.0,250.31,11.21,Low,57
6462,20,Female,0.4,6.6,5.4,99.3,FPS,0.5,4.4,313.24,4.19,Medium,83
6463,17,Female,7.8,5.2,8.4,62.2,FPS,2.3,11.2,234.51,16.88,Low,42
6464,17,Female,4.9,7.0,7.9,85.7,Casual,3.0,9.7,276.23,10.54,Medium,80
6465,24,Male,3.8,9.6,8.2,94.0,Casual,2.9,8.8,275.39,8.14,Medium,91
6466,17,Female,3.4,6.3,4.7,65.1,Casual,4.8,5.0,271.47,7.92,Medium,57
6467,21,Other,4.6,1.6,5.6,83.4,RPG,1.5,9.3,259.72,11.61,Medium,44
6468,17,Female,0.7,5.4,6.1,75.8,FPS,3.8,6.4,323.02,3.17,Medium,81
6469,20,Male,7.4,9.9,8.2,77.4,Casual,3.6,11.4,221.88,16.21,Low,86
6470,19,Male,5.0,4.5,8.5,96.5,RPG,0.3,9.1,263.17,11.07,Low,70
6471,22,Male,1.5,6.3,5.4,81.6,FPS,4.7,6.8,302.43,1.26,Medium,82
6472,22,Female,4.5,2.0,7.4,63.7,FPS,4.7,8.9,273.59,11.12,Medium,42
6473,21,Male,1.1,2.3,4.4,97.5,FPS,2.0,7.1,307.50,2.02,Medium,61
6474,20,Male,0.1,8.9,6.1,67.4,FPS,2.1,2.6,313.98,0.00,Medium,95
6475,16,Female,5.0,3.7,6.4,95.7,FPS,4.1,10.3,254.48,13.34,Low,46
6476,18,Male,5.2,3.8,7.8,98.8,FPS,2.5,9.3,252.49,11.93,Low,61
6477,24,Male,4.7,4.5,8.5,95.1,FPS,4.0,7.5,250.17,13.81,Medium,61
6478,16,Male,1.5,9.7,5.7,87.1,FPS,0.2,6.9,307.42,4.06,High,100
6479,20,Male,4.8,1.8,6.6,89.7,FPS,1.3,10.8,264.14,11.83,Medium,51
6480,17,Male,0.5,8.4,7.2,88.0,FPS,0.5,1.7,299.94,1.87,Medium,100
6481,19,Female,4.9,4.1,5.6,78.4,FPS,2.3,10.5,257.50,12.48,Medium,54
6482,16,Female,4.4,8.7,8.9,71.0,FPS,4.3,6.5,264.08,11.97,Medium,89
6483,18,Male,5.2,9.9,8.4,71.4,RPG,2.9,7.3,251.27,12.78,Low,94
6484,22,Male,7.2,4.1,5.5,89.3,RPG,2.6,8.4,232.88,17.70,Low,41
6485,18,Female,6.8,2.2,6.5,85.0,FPS,1.8,12.4,237.33,13.17,Low,27
6486,19,Male,7.9,2.3,5.2,83.4,FPS,0.3,12.7,234.74,19.67,Low,17
6487,17,Male,7.8,7.8,6.6,86.1,Casual,3.8,9.1,226.23,14.29,Low,64
6488,18,Female,6.2,2.3,7.4,91.0,RPG,2.9,10.4,251.78,15.33,Low,41
6489,24,Male,7.7,3.3,4.4,89.9,Casual,4.7,9.3,214.29,15.61,Low,21
6490,18,Male,6.9,2.8,8.4,64.2,RPG,2.2,11.7,226.10,14.88,Low,38
6491,20,Male,5.8,4.2,7.0,74.5,FPS,2.0,8.9,236.42,15.51,Low,48
6492,17,Female,0.6,1.7,9.0,70.6,RPG,4.9,1.9,308.84,0.00,Medium,64
6493,19,Male,0.4,8.7,4.1,81.5,RPG,0.7,5.5,315.88,6.98,High,94
6494,22,Male,6.7,8.7,8.2,62.5,FPS,1.3,10.6,256.28,16.59,Low,66
6495,22,Male,3.9,4.7,8.0,90.5,RPG,2.4,8.8,264.66,10.61,Medium,77
6496,18,Female,6.5,6.5,4.7,64.3,Casual,2.6,10.9,250.25,14.93,Low,36
6497,20,Male,2.5,6.8,5.7,70.9,FPS,2.7,5.7,281.68,5.84,Medium,73
6498,16,Male,3.2,7.7,8.4,91.3,FPS,1.1,7.7,282.08,9.54,Medium,94
6499,16,Female,5.6,5.7,6.6,62.1,FPS,4.6,6.7,251.28,8.95,Low,54
6500,20,Female,7.3,5.6,6.0,86.4,FPS,3.5,10.0,222.92,9.84,Low,52
6501,24,Male,0.7,6.7,8.5,97.0,FPS,1.3,5.6,303.14,4.02,Medium,100
6502,16,Male,6.9,7.3,4.5,84.7,FPS,1.5,11.7,253.29,14.70,High,53
6503,16,Female,6.3,4.1,6.4,88.5,FPS,4.4,11.8,238.59,13.57,Low,40
6504,19,Female,2.5,4.0,7.3,91.7,Casual,1.9,6.6,299.75,3.92,Medium,65
6505,19,Male,2.8,3.4,7.0,68.9,RPG,2.8,8.6,292.71,10.94,Medium,53
6506,17,Male,0.4,5.9,5.3,83.2,RPG,0.6,4.2,309.45,6.28,Medium,78
6507,24,Male,0.1,4.2,6.8,72.4,FPS,1.3,3.6,318.41,1.91,Medium,81
6508,24,Male,3.8,5.9,7.5,70.0,FPS,2.1,5.8,275.37,8.32,Medium,70
6509,17,Female,0.8,4.7,6.9,67.7,Casual,3.3,5.7,315.75,4.81,Medium,74
6510,24,Male,1.6,8.5,7.4,83.4,FPS,1.4,6.0,297.35,6.06,Medium,100
6511,21,Female,6.8,1.7,5.3,91.8,FPS,4.8,10.1,223.69,14.15,Low,19
6512,23,Female,4.6,6.2,8.2,95.0,Casual,1.1,6.0,258.16,12.29,Medium,78
6513,19,Male,5.1,6.2,6.3,77.1,FPS,3.9,6.7,270.82,13.22,Low,64
6514,17,Male,1.5,4.5,8.9,74.9,FPS,1.8,3.1,301.69,5.27,Medium,99
6515,17,Female,6.6,4.8,4.1,87.5,Casual,4.2,9.5,236.23,18.26,Low,42
6516,24,Male,6.9,8.2,5.9,91.2,FPS,4.6,8.7,221.97,16.32,High,86
6517,16,Female,4.2,3.5,4.9,70.1,Casual,0.9,9.5,282.09,9.72,Medium,45
6518,22,Other,7.3,8.8,6.8,71.9,Casual,2.5,12.8,230.33,17.51,Low,78
6519,18,Male,6.8,9.1,5.2,81.3,FPS,0.8,12.0,249.75,18.04,High,73
6520,18,Male,5.9,6.9,7.7,77.8,Casual,3.5,9.9,256.62,11.62,Low,58
6521,17,Male,5.9,8.0,8.4,88.2,RPG,4.2,9.9,257.51,13.18,Low,75
6522,21,Female,0.8,6.5,5.1,80.2,Casual,2.0,6.3,326.51,1.24,Medium,76
6523,17,Female,2.2,5.7,4.8,64.5,FPS,2.0,5.2,295.17,9.88,Medium,73
6524,19,Female,0.5,9.7,8.4,66.6,Casual,1.0,1.8,312.31,2.53,Medium,100
6525,24,Female,0.1,3.5,5.8,96.1,RPG,1.5,3.4,334.80,3.01,Medium,77
6526,24,Male,1.3,2.4,6.2,69.1,RPG,1.6,5.0,313.10,1.41,Medium,68
6527,21,Female,7.0,3.6,5.1,62.0,Casual,0.8,10.8,228.47,18.18,Low,17
6528,19,Female,1.9,6.5,6.1,89.3,RPG,1.6,3.7,307.39,5.36,Medium,98
6529,22,Female,7.8,2.7,5.2,87.4,FPS,4.5,12.7,242.03,14.38,Low,14
6530,16,Male,4.8,9.2,7.3,84.0,FPS,1.6,9.4,239.64,12.80,Medium,88
6531,19,Female,1.9,4.7,6.5,80.1,FPS,1.4,4.1,284.76,2.92,Medium,73
6532,20,Female,4.0,8.7,7.9,98.8,RPG,1.9,7.7,264.14,9.95,Medium,99
6533,23,Female,1.8,3.2,5.6,64.8,Casual,4.8,6.7,306.23,7.48,Medium,61
6534,17,Female,7.9,3.8,6.5,80.4,RPG,3.8,8.9,233.45,16.65,Low,33
6535,20,Female,6.8,1.5,5.3,82.6,RPG,1.0,9.2,243.84,11.06,Low,25
6536,21,Female,0.2,3.3,8.7,60.9,Casual,3.8,3.6,326.24,2.63,Medium,81
6537,20,Female,7.6,5.4,6.6,76.5,FPS,3.8,12.8,217.96,19.48,Low,44
6538,24,Female,5.8,9.5,4.9,91.3,RPG,4.8,10.8,238.70,13.63,High,88
6539,16,Male,0.7,4.5,5.4,78.8,FPS,4.5,2.4,324.61,3.23,Medium,69
6540,18,Male,5.4,6.8,4.4,95.0,FPS,0.5,8.7,256.60,13.46,Low,61
6541,17,Male,5.2,4.9,4.1,85.8,RPG,2.3,7.7,269.93,7.58,Low,49
6542,18,Female,1.8,1.4,6.6,90.6,FPS,3.5,4.8,292.01,7.51,Medium,56
6543,24,Female,6.1,5.5,5.7,92.2,FPS,4.9,9.8,236.60,12.87,Low,59
6544,24,Other,0.7,1.6,8.8,87.6,RPG,0.4,4.2,298.89,1.70,Medium,69
6545,17,Male,3.9,9.0,4.9,90.0,RPG,1.8,5.6,280.97,7.31,High,86
6546,18,Male,0.1,7.8,8.0,87.8,RPG,2.5,1.7,330.36,3.43,Medium,97
6547,19,Male,7.8,4.4,5.6,82.0,Casual,2.1,9.4,232.42,19.27,Low,28
6548,24,Male,6.0,6.8,5.1,82.7,RPG,2.3,11.2,243.05,15.57,Low,61
6549,18,Female,1.3,2.0,8.9,67.6,RPG,1.9,2.4,311.13,2.13,Medium,72
6550,22,Male,2.7,7.3,8.0,93.1,FPS,4.9,4.7,293.34,12.28,Medium,99
6551,18,Female,1.3,8.4,7.2,72.5,RPG,4.0,7.1,284.39,5.41,Medium,100
6552,22,Female,6.1,8.4,7.5,81.4,FPS,3.7,7.5,242.94,11.62,Low,81
6553,22,Male,0.5,3.6,9.0,70.0,RPG,2.1,1.7,317.15,3.58,Medium,77
6554,24,Female,6.7,3.4,7.0,87.8,FPS,4.4,9.7,250.44,14.67,Low,50
6555,17,Male,7.5,5.7,4.5,99.0,FPS,0.5,9.3,228.67,20.14,Low,42
6556,21,Male,5.4,9.7,4.3,92.1,RPG,0.7,9.2,256.57,11.04,High,91
6557,24,Female,1.7,9.3,7.3,84.8,RPG,4.8,4.4,298.93,4.38,Medium,98
6558,17,Female,2.9,4.2,7.3,82.7,FPS,2.8,4.9,288.09,9.85,Medium,70
6559,17,Male,3.8,8.0,7.7,79.6,RPG,0.8,9.8,260.47,11.61,Medium,80
6560,20,Male,4.8,9.3,4.5,68.2,RPG,4.8,7.6,255.87,10.44,High,77
6561,23,Male,5.4,3.4,8.7,73.9,Casual,4.9,9.6,233.49,10.96,Low,57
6562,24,Male,4.4,8.5,6.8,76.3,FPS,4.4,9.8,262.42,9.27,Medium,71
6563,17,Other,2.8,3.4,7.3,97.8,RPG,1.2,8.4,291.24,5.84,Medium,71
6564,20,Female,7.1,4.1,4.2,77.0,FPS,1.4,10.2,226.52,17.73,Low,28
6565,22,Male,0.7,2.8,8.8,83.5,FPS,2.0,6.5,309.68,5.81,Medium,78
